Client_ID,Balance_Limit_V1,Gender,EDUCATION_STATUS,MARITAL_STATUS,AGE,PAY_JULY,PAY_AUG,PAY_SEP,PAY_OCT,PAY_NOV,PAY_DEC,DUE_AMT_JULY,DUE_AMT_AUG,DUE_AMT_SEP,DUE_AMT_OCT,DUE_AMT_NOV,DUE_AMT_DEC,PAID_AMT_JULY,PAID_AMT_AUG,PAID_AMT_SEP,PAID_AMT_OCT,PAID_AMT_NOV,PAID_AMT_DEC,NEXT_MONTH_DEFAULT
A23397,300000,0,2,0,1,-2,-2,-2,-2,-2,-2,11495,5849,7166,4571,1594,2407,5849,7166,4571,1594,2407,19450,0
A23398,200000,0,1,0,1,0,0,0,0,0,0,161982,159575,158304,161129,161956,162190,5616,7189,6930,5632,5775,5900,0
A23399,500000,0,2,0,1,-1,2,-1,-1,-1,-1,7635,3809,3403,3403,6249,3403,0,3403,3403,6249,3403,3403,0
A23400,1000000,0,1,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A23401,500000,0,0,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A23402,100000,0,2,1,2,-1,-1,-1,-1,-2,-2,901,0,1802,0,0,0,0,1802,0,0,0,0,1
A23403,200000,0,1,0,2,0,-1,0,0,0,0,7364,14412,16872,11666,12375,12626,14412,2737,2310,709,252,259,0
A23404,200000,0,0,1,1,0,0,0,0,0,0,31074,33550,36004,38397,40065,41266,3003,3003,3003,2310,1848,2310,0
A23405,200000,0,1,1,1,-1,-1,-1,-1,0,0,15262,14334,-3634,28831,9480,4740,14334,1559,34548,0,0,7563,0
A23406,200000,0,0,1,1,-1,-1,-1,2,0,0,80450,64405,38810,28949,27856,2869,64405,28949,2,0,0,1656,0
A23407,200000,0,2,1,1,1,-1,0,0,-2,-1,0,139891,130092,0,0,1310,139891,2601,0,0,1310,2823,0
A23408,1000000,0,2,1,1,1,-2,-1,-1,0,-1,0,0,51259,49471,15833,825,0,51259,49471,3569,825,825,0
A23409,200000,0,2,1,2,1,4,3,2,2,2,23155,22460,21776,20963,23185,28882,0,0,0,2310,0,610,0
A23410,500000,0,2,0,1,0,0,0,0,0,0,458754,449836,439933,432487,424211,411732,16177,16170,16170,15038,15131,13862,0
A23411,400000,0,2,0,1,1,-2,-1,-1,-1,-1,0,0,3458,2400,2631,0,0,3458,2400,2631,0,11603,0
A23412,500000,0,2,1,1,0,0,0,0,0,0,402180,397064,397985,405537,411203,413435,16170,18480,18480,16172,15246,16170,0
A23413,400000,0,2,0,1,0,0,0,0,0,0,42504,43195,62183,68840,93400,118570,23100,23142,34699,34650,46200,46200,0
A23414,500000,0,2,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A23415,1500000,0,2,0,1,1,2,2,2,0,0,117976,115244,91557,81150,76759,74315,0,9240,0,3465,4620,6930,0
A23416,100000,0,2,0,2,4,3,2,3,2,0,36574,35311,39319,38025,36731,37639,0,5260,0,0,1848,3234,1
A23417,1000000,0,0,0,1,0,0,0,0,0,0,497091,498888,500921,494409,493596,439983,23100,23100,16170,15172,13860,11550,0
A23418,400000,0,0,0,1,2,2,0,0,0,2,79369,77434,80122,81772,84583,85223,0,4620,3657,4158,2310,6930,1
A23419,1000000,0,2,1,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A23420,400000,0,2,0,1,1,-1,0,0,0,0,-3405,316583,337029,337648,345835,-665,325516,23100,7205,8649,0,133786,0
A23421,100000,0,0,1,1,-1,-1,-1,-2,-1,-1,4839,17863,0,0,9416,4414,17863,0,0,9416,4414,0,1
A23422,1000000,0,2,0,1,0,0,0,0,0,0,161437,163895,164941,160494,124246,121947,5029,5119,4340,3611,4620,3555,0
A23423,1000000,0,1,0,1,1,2,-1,2,-1,0,15013,11067,11222,730,730,730,0,11222,0,1460,0,5701,0
A23424,400000,0,0,1,1,-2,-2,-2,-2,-2,-2,0,0,896,0,966,0,0,896,0,966,0,550,0
A23426,1000000,0,2,0,1,-1,-1,-1,-1,-1,-1,86637,132155,84701,79122,59097,66242,132155,84728,79148,59097,66242,85870,0
A23429,500000,0,2,0,1,-2,-2,-2,-2,-2,-2,1227,0,5447,5722,2213,26131,0,5447,5722,2213,26131,0,0
A23430,1500000,0,0,1,0,-2,-2,-2,-2,-2,-1,10229,-72,-72,9155,7896,1982,0,0,9226,7935,1987,0,0
A23434,500000,0,2,1,1,0,0,0,0,0,0,374338,389274,391949,397107,355410,355712,41388,17558,17561,13883,13883,13862,0
A23436,1000000,0,2,0,1,-1,-1,-1,-1,-1,-1,5137,4611,3458,-7,4939,2079,4636,3467,0,4946,2084,455,0
A23437,500000,0,2,0,1,0,0,2,2,2,2,244118,265763,272247,276207,268616,285350,25410,13860,11550,0,20790,9240,0
A23438,1000000,0,2,0,1,-2,-2,-2,-2,-2,-2,0,0,1421,0,0,0,0,1421,0,0,0,0,0
A23439,2500000,0,1,1,1,0,0,-1,-1,-2,-1,13548,0,4398,-141,-603,30146,0,4398,0,0,30748,149529,0
A23440,1000000,0,0,1,1,-1,-1,-1,-1,-1,0,24243,4967,108512,25133,20730,85020,4967,108512,25156,20730,69300,150901,0
A23441,2500000,0,2,1,1,-2,-2,-2,-2,-2,-2,4338,10032,1857,1797,4419,462,10058,1857,1797,4426,462,1451,0
A23442,1000000,0,0,0,1,-1,-1,-1,0,0,0,22310,20129,14842,23368,36851,45174,20284,14842,13860,18480,13860,13860,0
A23443,300000,0,2,0,1,0,0,0,0,0,-2,218787,225232,231319,228690,0,0,10085,11781,4620,0,0,0,0
A23444,1000000,0,2,0,1,0,0,0,0,0,0,377801,385296,396865,404823,404613,413144,13781,17769,17990,14477,15045,23100,0
A23445,1000000,0,2,1,1,-2,-2,-2,-2,-2,-2,10903,58877,16221,7672,6341,1155,58877,16221,7683,6341,1155,3564,0
A23446,1500000,0,2,0,2,-2,-2,-2,-2,-2,-2,177320,247260,43996,16999,37736,46292,247456,44024,17064,38057,46292,226854,0
A23449,100000,0,2,1,2,0,0,0,0,0,0,58438,62060,63899,65775,65821,0,4620,4620,3465,2310,0,0,0
A23450,1500000,0,1,1,1,0,0,0,-1,0,0,323813,259870,191275,878578,851297,901355,11550,19265,878904,29164,138600,16170,0
A23452,200000,0,2,1,1,2,0,0,0,0,-1,140233,137849,137884,137475,65821,67334,4856,6750,3664,1317,71864,2800,0
A23454,1000000,0,0,0,1,-1,-1,-1,-1,-1,-1,2864,4800,878,4851,1224,5271,4800,878,4851,1224,5271,3211,0
A23455,500000,0,2,1,1,-1,-1,-1,-1,-1,-1,2666,3160,2495,3620,1820,0,3160,2495,3620,1820,0,3784,1
A23456,200000,0,0,1,1,1,-2,-1,0,0,0,2869,0,9305,137062,125955,135308,0,9305,130806,4851,11550,4620,0
A23457,1000000,0,0,1,1,-2,-2,-2,-2,-2,-2,18115,14738,37186,3119,1289,0,14738,37186,3119,1289,0,297838,0
A23458,200000,0,1,0,1,-1,-1,-1,-1,-1,-1,8145,23398,14091,14830,1400,16697,23398,14091,14863,1400,16697,33234,0
A23460,1000000,0,2,0,1,-1,-1,-1,-1,-1,0,10032,1675,9859,4816,62130,42631,1675,9859,4816,31065,17221,10993,0
A23461,1000000,0,0,1,1,0,0,2,-1,-1,-1,34652,29455,5355,8760,27667,67283,5355,0,8760,27667,67283,38346,1
A23462,1000000,0,0,0,1,-2,-2,-2,-2,-2,-2,-245,6685,58713,8868,4144,5680,6930,58905,9240,4620,5680,23100,0
A23463,500000,0,0,1,2,-2,-2,-2,-2,-2,-2,5228,7949,4906,13955,6872,7949,7965,4906,14006,6872,7949,4253,0
A23464,100000,0,2,1,2,-1,-1,-1,0,0,-2,437,5195,8203,14276,0,0,5195,8203,11550,0,0,0,1
A23465,100000,0,2,0,1,0,0,0,2,2,2,18981,22892,28057,27614,34073,33197,4620,5544,1386,6930,0,1386,1
A23466,100000,0,2,0,1,2,2,0,0,0,0,68140,66339,68748,69769,68845,68845,2,4620,3234,0,0,155,1
A23467,200000,0,0,0,1,0,0,0,0,-1,0,105849,108970,112248,-51069,105588,90524,5574,6542,90,212481,3627,3338,0
A23469,200000,0,2,0,1,1,2,2,2,2,2,39231,37914,48806,47337,69482,68053,0,11550,0,23100,0,23100,1
A23470,200000,0,1,0,1,0,0,0,2,2,0,22252,26477,32938,35863,34123,35528,4620,6930,4620,0,2310,2310,0
A23472,300000,0,1,0,1,1,2,2,0,0,0,108129,108850,104502,103285,100841,103206,4620,0,4389,3696,7392,0,0
A23473,500000,0,0,1,1,-1,-1,-1,-1,0,0,29148,14583,38087,29799,46449,42453,14655,38254,30085,28970,16380,26366,0
A23474,1500000,0,0,1,1,-1,-1,-2,-2,-1,0,6027,0,0,0,41245,7923,0,0,0,41245,0,5775,0
A23475,1000000,0,1,1,1,0,0,0,0,0,0,213063,155424,150286,340986,546747,547713,10407,13950,231000,231000,19866,19635,0
A23476,400000,0,0,1,1,-2,-2,-2,-2,-2,-2,3232,3509,3243,1247,0,0,3509,3243,1247,0,0,0,0
A23477,1500000,0,0,1,1,-2,-2,-2,-2,-2,-2,27424,89935,54236,120529,124752,124400,92400,54236,120603,124752,125895,97762,0
A23478,300000,0,2,1,1,1,2,0,0,2,2,73245,71388,73811,79251,80737,79143,0,4274,7392,3465,0,3465,1
A23479,300000,0,0,1,1,-1,0,0,0,0,0,8339,35636,45191,50806,50806,19383,27720,11550,6930,6930,4620,2310,0
A23480,300000,0,2,1,1,0,0,0,0,0,0,211005,213234,218113,225193,225465,224627,7644,10213,12673,7854,8180,8995,1
A23481,500000,0,0,1,1,-2,-2,-2,-2,-2,-2,0,2195,0,4116,1545,0,2195,0,5595,1545,0,0,0
A23482,300000,0,0,1,1,0,0,2,2,2,2,17057,23684,22973,32961,31746,36985,6930,0,10395,0,5775,0,0
A23483,200000,0,2,0,1,-1,-1,-2,-2,-2,-2,3465,0,0,0,0,0,0,0,0,0,0,0,1
A23484,100000,0,2,0,1,0,0,0,0,0,0,30215,25204,43636,25470,13544,7561,3465,4620,4620,2310,2310,0,0
A23485,1500000,0,2,0,1,0,0,0,0,0,0,1087037,1115113,1138179,652460,663809,629655,44973,46200,27720,25410,23100,23100,0
A23486,300000,0,0,1,1,-1,-1,-2,-1,-1,-1,17471,-28,-28,7461,894,3793,0,0,7489,894,3793,0,0
A23487,1000000,0,0,0,1,0,0,0,0,0,0,326179,195412,153901,111372,334391,1388,16170,12705,9240,231000,1388,832,0
A23489,1000000,0,0,1,1,0,0,0,0,0,0,38267,46692,35121,31252,32661,33486,20966,18480,3465,3465,1199,16170,0
A23490,400000,0,2,1,1,0,0,0,0,0,2,136514,137803,140892,143804,160762,157685,4936,5313,5262,21483,0,6930,0
A23491,300000,0,0,1,1,-1,-1,-1,-1,-1,2,767,767,1243,7300,6764,5997,767,1243,7300,231,0,6835,1
A23492,100000,0,1,0,1,0,0,0,0,0,0,68528,67066,67787,67279,68974,67027,4073,3872,3363,2749,2439,3678,0
A23493,1000000,0,2,0,1,-1,-1,0,0,0,0,922,3604,4079,6283,8593,0,3604,2416,2310,2310,0,0,0
A23494,1000000,0,0,1,1,0,0,0,-1,-1,-1,31693,46706,41781,13026,-95,12966,18515,2633,13026,0,13061,0,0
A23496,200000,0,2,1,1,0,0,0,2,2,2,84163,92227,100139,97152,62086,61199,9471,9409,0,3696,0,2541,1
A23497,500000,0,0,1,1,-2,-2,-2,-2,-2,-2,-69,5082,13035,5278,3460,7143,5151,13035,5308,3470,7163,6835,0
A23498,1000000,0,0,1,1,0,0,0,0,0,0,797072,777239,741554,630256,476047,376830,30506,83160,69300,69300,69300,240240,0
A23499,1000000,0,0,1,1,0,-1,-1,-1,-1,-1,18457,31070,131044,-3026,15556,201342,31070,131044,0,18582,201342,11550,0
A23500,400000,0,2,0,1,1,-1,-1,-1,-1,-1,-53,13264,0,4435,2726,0,13317,0,4435,2726,0,138600,0
A23501,500000,0,0,1,1,-1,-1,-1,-1,-1,-1,1769,561,561,561,11294,561,561,561,561,11294,561,32035,0
A23502,200000,0,2,1,1,1,2,0,0,0,2,47457,46018,48494,50210,53527,52347,0,3927,3234,4158,0,4158,0
A23503,1000000,0,2,1,1,0,0,0,2,2,0,198849,180938,181058,178106,154373,135181,8201,13860,5911,104,7006,6930,0
A23504,1000000,0,2,0,1,0,0,0,0,0,0,748810,683450,523797,513462,517879,523991,23255,25410,11550,10439,6112,49566,0
A23505,300000,0,0,1,1,-2,-2,-2,-2,-2,-2,7893,17015,28057,1737,13701,18145,17094,28057,1737,13701,18145,9161,0
A23506,300000,0,2,1,1,1,2,2,2,2,2,158219,162335,158448,167533,170342,167336,8085,0,13167,6930,0,6930,1
A23508,400000,0,0,1,1,-1,-1,-1,-1,-1,-1,32063,14708,21601,51333,47209,20199,15230,21624,51333,47209,20199,8362,0
A23509,500000,0,0,1,1,-1,2,2,-2,-2,-2,1040,1040,0,0,0,0,0,0,0,0,0,0,0
A23510,300000,0,0,0,1,1,2,5,4,4,4,177447,207357,202093,208191,218727,225421,35112,0,11550,16170,11550,11550,0
A23511,200000,0,0,1,1,0,0,0,0,0,0,12608,11954,29915,25844,28106,34357,3465,18378,7364,5082,16170,6491,0
A23512,1000000,0,2,1,1,-1,-1,-1,-1,-1,0,23936,98270,24770,3026,18009,12070,98270,24770,3026,18009,0,0,0
A23514,1000000,0,0,0,1,0,0,0,0,0,0,547061,556865,556705,565571,538313,549637,23744,24255,24442,18480,19635,21714,0
A23517,500000,0,2,0,1,-2,-2,-2,-2,-2,-2,24220,633,21559,61575,633,3751,633,21559,61575,633,3751,633,1
A23518,500000,0,2,1,1,0,-1,-1,-1,-2,-2,30289,30055,27720,0,0,0,30055,27720,0,0,0,249291,0
A23520,1000000,0,0,0,1,-1,-1,-1,2,-1,-1,753,753,1506,753,8817,6473,753,1506,0,8817,6473,0,0
A23521,500000,0,2,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A23522,100000,0,2,0,1,0,0,0,0,0,0,58302,62017,60797,62065,58547,61864,6930,6930,4620,7632,4620,6930,0
A23523,400000,0,2,0,2,0,0,0,0,0,0,326385,304851,314777,320938,324128,321686,10901,14828,14867,11811,12035,12818,0
A23524,1000000,0,1,0,2,1,-2,-1,-1,-1,-1,0,0,517,9319,0,4763,0,517,9319,0,4763,0,0
A23525,500000,0,2,0,2,0,0,0,0,0,0,407539,380561,388560,396551,404756,401009,13620,14130,14479,14888,14735,14553,0
A23526,100000,0,2,0,1,1,2,2,2,0,0,37734,36452,42529,41139,41601,38334,0,7392,0,1767,1617,1788,1
A23528,1000000,0,2,1,1,-1,-1,-1,0,0,0,19196,5988,177870,181839,186897,209043,5988,177870,6930,8085,25641,0,0
A23529,1500000,0,0,1,1,1,-2,-1,-1,-1,-2,13650,2227,1416,4151,1568,24585,2236,1421,4237,1575,24710,70342,0
A23530,1000000,0,2,0,1,2,2,2,2,0,0,67457,70270,74433,76191,78612,83902,4620,6006,3696,3696,6930,0,1
A23531,1500000,0,2,0,1,0,0,0,0,0,0,135015,139020,155123,148022,148117,141591,11550,23100,11940,5364,11952,0,0
A23532,500000,0,1,1,2,-2,-2,-2,-2,-2,-2,0,23611,3132,0,2273,310,23611,3132,0,2273,310,187,0
A23534,1000000,0,0,0,2,-2,-2,-2,-2,-2,-2,21414,100986,9593,9693,1033,0,100986,9593,9693,1033,0,8237,0
A23535,500000,0,2,0,1,-2,-2,-2,-2,-2,-2,3514,-12,-12,-12,-12,2375,0,0,0,0,2386,29700,0
A23536,300000,0,0,0,1,-1,-1,-1,-1,-1,-1,8917,4089,4932,730,8064,3964,4218,4967,730,8064,3964,6251,0
A23537,500000,0,0,0,1,-1,-1,-1,-1,-1,-1,11298,65276,33985,12049,14592,14338,65276,33985,12079,14592,14338,12622,0
A23538,200000,0,2,0,2,0,0,0,0,0,0,21374,129637,133088,135595,132368,119686,115500,6930,6237,6930,6930,6930,0
A23539,1000000,0,0,1,1,-2,-2,-2,-1,-1,-1,5082,0,0,288362,18443,3465,0,0,288362,18443,3465,29277,0
A23540,500000,0,0,0,1,0,0,0,0,0,0,21116,20896,22257,23555,23373,24336,2629,2673,2654,1155,2310,2310,0
A23541,1000000,0,2,1,2,-2,-1,2,2,-2,-2,0,5775,5775,0,0,0,5775,0,0,0,0,0,0
A23542,500000,0,0,1,1,0,0,0,0,0,0,453462,452219,450891,420482,323171,313513,20790,20649,18709,11550,11550,11550,0
A23543,1500000,0,2,1,1,-2,-2,-2,-2,-2,-2,14565,13149,3594,4805,10171,7866,14627,4024,4805,10185,7866,0,0
A23544,500000,0,0,0,1,0,0,0,0,0,0,427708,415959,415567,394354,380117,381903,15015,18480,17371,13860,14091,17325,0
A23545,1000000,0,0,1,1,0,0,0,0,0,0,531533,518634,516387,341813,142227,185444,23389,29951,12719,3749,184800,243592,0
A23546,200000,0,1,0,1,-1,-1,0,0,0,0,899,58563,60055,61397,61700,62072,59464,3315,3248,2141,2199,2231,0
A23547,1000000,0,0,0,1,0,0,-1,0,-1,-1,39258,29908,72520,60647,15066,0,7131,76230,4620,15066,0,12289,0
A23550,200000,0,2,0,1,0,0,0,0,0,0,112384,113049,113661,107219,65726,67207,5082,4017,21945,3465,2795,2310,0
A23551,400000,0,2,0,1,-2,-2,-2,-2,-2,-2,-23,20434,15549,0,4158,0,20457,15549,0,4158,0,0,1
A23552,400000,0,0,0,1,-1,-1,0,-1,-1,-1,3959,6572,7720,395,4089,1933,6572,2310,395,4089,1933,691,0
A23554,1000000,0,0,0,1,-2,-2,-2,-2,-2,-2,19737,0,0,0,19938,640,0,0,0,19938,640,17429,0
A23555,1000000,0,1,1,2,-1,-1,-1,-1,-1,-1,7152,1197,11522,8150,8413,32509,1197,11557,8150,8413,32509,3430,1
A23557,1500000,0,2,1,1,0,0,0,0,0,-1,529757,372742,271670,42372,36352,469602,17094,13860,4364,8734,480762,14054,0
A23558,400000,0,0,1,1,0,0,0,0,0,0,176921,178764,182478,185239,184615,187045,7854,9702,10395,6930,7392,6930,0
A23560,500000,0,2,1,1,0,0,0,0,0,0,169589,175994,180818,187678,182423,185629,9245,9240,9986,8087,6930,6237,0
A23561,1000000,0,0,1,1,-1,-1,-1,-1,-1,-1,762,7281,12474,8776,1326,11317,7281,12511,8776,1333,11317,3350,0
A23562,200000,0,2,0,1,-2,-2,-2,-2,-2,-2,15583,1284,1284,6708,1284,9762,1284,1284,6708,1284,9762,8508,0
A23563,400000,0,0,1,1,0,0,0,0,0,2,293841,572843,289910,299351,307565,321834,13629,11550,14237,16632,24255,11319,1
A23565,300000,0,2,1,1,2,2,-2,-2,-2,-2,260799,0,0,0,0,0,0,0,0,0,0,0,1
A23566,1000000,0,1,0,1,0,0,0,0,0,2,164119,44262,45805,40869,36147,35239,4620,3003,3696,5775,0,2310,0
A23567,1000000,0,0,1,1,-1,0,-1,0,0,0,47641,47704,37671,48660,47542,36812,19961,37884,34650,34650,23100,23100,0
A23568,1000000,0,2,0,1,1,-2,-2,-1,-1,-1,0,0,0,4710,0,10351,0,0,4710,0,10351,721,0
A23569,400000,0,0,0,1,-1,-1,-1,-1,-1,-1,16031,14322,16082,21485,21404,14879,14322,16082,21485,21404,14879,15491,0
A23570,1500000,0,0,1,1,-2,-2,-2,-2,-2,-2,1726,0,0,2285,0,0,0,0,2285,0,0,2033,0
A23571,1500000,0,2,0,2,-2,-2,-2,-2,-2,-2,29732,11959,9700,17341,10848,134655,11959,9700,17341,10848,134655,83160,0
A23572,1000000,0,2,0,1,-2,-2,-2,-2,-2,-2,0,4024,0,0,0,0,4024,0,0,0,0,0,0
A23573,1000000,0,2,0,1,-2,-2,-2,-2,-2,-2,20180,2238,14052,22758,62855,4077,2250,14137,22871,63183,4084,4876,0
A23574,1000000,0,2,0,1,-2,-2,-2,-2,-2,-2,4671,1240,328,1515,1432,1160,1240,328,1515,1432,1160,328,0
A23576,500000,0,0,0,1,-2,-2,-2,-2,-2,-2,-187,-187,-187,-187,-187,-187,0,0,0,0,0,0,0
A23577,1000000,0,0,0,1,-2,-2,-2,-2,-2,-2,3227,0,314,0,0,809,0,314,0,0,809,686,0
A23578,1000000,0,2,0,1,-2,-2,-2,-2,-1,0,32407,20871,27671,15401,27655,19991,21113,27810,15477,27692,51,20582,0
A23579,1000000,0,2,1,1,0,0,0,0,0,0,676195,685328,695728,700849,668981,668646,24574,25676,24717,22684,22874,22892,0
A23580,1000000,0,2,0,1,-1,-1,-1,0,0,0,2807,520,13174,15154,26704,0,1213,13174,2310,11550,0,17995,0
A23581,1500000,0,2,0,1,-2,-2,-2,-2,-2,-2,19684,36808,16784,19245,18914,24151,37145,16861,19321,19094,24267,16789,0
A23582,1000000,0,0,1,1,2,0,0,0,0,0,12677,4130,6560,8663,10973,-23,3927,2518,2310,2310,0,0,1
A23583,1000000,0,0,1,1,-1,-1,-2,-2,-2,-2,13329,0,0,0,0,0,0,0,0,0,0,0,0
A23584,1000000,0,2,0,1,0,0,0,0,0,0,455604,429431,437029,445872,435650,414204,15482,16170,16170,15015,15246,14391,0
A23585,1000000,0,2,0,1,-1,0,0,0,0,0,2435,6627,12860,6057,12821,17200,4620,6930,4620,6930,4620,6930,1
A23587,1000000,0,2,0,1,-1,-1,-1,-1,-1,-1,7401,11291,0,2765,108187,0,11291,0,2765,108187,0,12132,1
A23588,400000,0,0,1,1,-2,-2,-2,-2,-2,-2,0,693,0,0,1897,0,693,0,0,1897,0,0,0
A23589,1000000,0,2,0,1,-1,-1,-1,-1,0,-1,7166,1275,71677,17859,2666,1846,1275,71728,17859,0,1846,7480,0
A23590,400000,0,0,0,1,0,0,-1,0,0,0,392393,293308,203446,205089,184070,181695,7762,213749,6604,6094,6930,5969,0
A23591,100000,0,2,0,1,0,0,0,0,0,0,20120,22178,20351,17641,14569,11266,2772,2707,2310,1155,924,6930,0
A23593,200000,0,0,0,1,1,2,2,2,0,0,49295,51719,53169,51626,52647,53895,3927,2957,0,1880,2091,70065,0
A23594,1000000,0,0,0,1,-1,-1,-1,-1,0,0,8785,1566,7046,20975,11527,11411,1573,7096,21021,53,11467,3872,0
A23595,400000,0,1,0,1,0,0,0,0,0,-2,48358,49351,48963,50162,0,0,3465,3465,2310,0,0,0,0
A23596,500000,0,2,0,1,0,0,-2,-1,-1,-2,6683,0,531,4756,0,0,0,531,4756,0,0,0,0
A23597,500000,0,0,0,1,-1,-1,-1,-1,-1,0,832,832,2851,1668,3063,832,832,2851,1668,3063,0,5516,0
A23598,1000000,0,2,1,1,-2,-2,-2,-2,-2,-2,34650,42504,34650,1137,34479,17616,42504,34650,1137,34650,17845,6930,0
A23601,400000,0,2,0,1,-1,-1,-1,-1,-1,-1,41381,2894,10226,3370,56620,2687,2894,10226,3370,56620,2687,6517,0
A23602,1000000,0,2,0,1,-2,-2,-2,-2,-2,-2,12395,-79,15964,1411,6078,10587,0,16043,1418,6085,10640,14419,0
A23603,1000000,0,2,0,1,2,2,0,0,0,0,644640,630785,644282,655855,584691,569554,0,24574,24414,20349,20520,23008,1
A23608,1000000,0,0,1,1,3,2,2,2,2,2,380436,386900,393460,399706,405816,415123,16170,16170,16170,16170,16170,16170,1
A23609,400000,0,0,0,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A23610,200000,0,0,1,1,0,0,0,-1,0,0,101377,116449,22379,1980,8801,10952,5775,16230,2310,6930,2310,2310,0
A23613,1000000,0,0,0,1,0,0,0,0,0,0,625493,609801,498235,431231,191210,248544,25595,18605,16255,4643,115930,4645,0
A23614,400000,0,1,1,1,1,-1,-1,-1,-1,-2,0,462,1635,2774,0,0,462,1635,2774,0,0,0,0
A23615,500000,0,0,1,1,-2,-1,-1,-1,-1,-1,0,427,4426,0,347,3114,427,4426,0,347,3114,2310,0
A23616,200000,0,2,1,1,2,2,2,0,0,0,300221,285856,246204,217875,262125,132418,22372,0,8452,31185,4800,4971,1
A23618,100000,0,2,0,1,0,0,2,2,2,2,35525,41123,44380,42984,45285,44248,6930,4620,0,3696,0,3696,1
A23619,100000,0,1,0,2,0,0,2,2,2,2,27006,32753,31559,35847,34585,39097,6930,0,4823,0,5082,0,1
A23620,400000,0,0,1,1,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
A23621,300000,0,2,1,1,0,0,0,0,0,-1,211767,211014,201534,53548,17836,7436,11559,8803,6935,9240,7436,4306,0
A23623,1000000,0,2,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A23624,200000,0,2,1,1,1,2,-1,2,2,2,17565,16909,347,347,1848,1502,0,347,0,1502,0,1155,1
A23626,300000,0,1,0,1,0,0,-1,0,0,0,183973,182492,42315,43848,44747,45294,3650,45713,2991,2310,1961,2310,0
A23627,1000000,0,2,0,1,0,0,0,0,0,0,312007,237336,231832,225417,212171,219043,11550,16170,9353,2310,11557,0,0
A23628,1000000,0,2,0,1,0,0,0,0,0,0,624977,589854,605573,600658,391485,301929,25179,28875,28875,16170,11550,12012,0
A23629,1000000,0,1,0,1,0,0,0,0,0,0,156641,142301,111559,113749,112800,118099,4574,4211,4091,4380,7466,4680,0
A23630,400000,0,2,1,1,0,0,0,-2,-2,-1,224222,219542,0,0,0,501,4620,0,0,0,501,6865,0
A23632,1000000,0,2,0,1,-2,-2,-2,-2,-2,-1,4906,6992,5655,10603,0,993,7041,5683,10663,0,993,993,0
A23633,500000,0,1,1,1,-1,-1,-1,-2,-2,-2,17568,2703,0,0,0,0,2703,0,0,0,0,6965,0
A23634,400000,0,1,0,1,0,0,0,0,0,0,93165,101476,105835,108612,112151,114892,11550,7831,6930,6930,4516,6930,0
A23638,500000,0,2,1,2,0,0,0,0,0,0,277992,279967,286057,315613,322254,328641,10030,10610,34546,11880,11933,12356,0
A23640,400000,0,2,0,1,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
A23641,1000000,0,2,0,1,0,0,0,0,0,0,710066,647008,575232,583266,585195,549898,29882,21229,20790,18711,18711,18480,0
A23642,500000,0,0,1,1,1,-2,-2,-2,-2,-2,-42,-42,-42,-42,-42,-42,0,0,0,0,0,0,1
A23643,1000000,0,0,1,1,-1,-1,-1,-1,-1,-1,15001,66350,21788,8020,8020,23647,66350,21788,8020,8020,23647,28018,0
A23646,1000000,0,0,0,1,2,2,2,2,2,2,248152,253356,258600,260166,263312,268688,12705,12705,9240,10857,9933,10395,1
A23649,500000,0,0,1,1,-2,-2,-2,-2,-2,-2,-252,-252,-252,-252,-252,-252,0,0,0,0,0,0,1
A23650,100000,0,1,0,2,1,2,2,0,0,2,18783,20887,20219,22906,24932,24024,2772,0,3040,2756,0,0,0
A23651,100000,0,2,1,1,0,0,0,0,0,0,43079,45569,46962,46660,45297,46101,3927,4620,2772,0,804,0,0
A23652,1000000,0,0,1,1,-1,-1,-1,-1,0,-1,4424,14174,0,66163,9466,43945,14209,0,66163,0,44874,0,0
A23653,100000,0,0,0,1,1,-2,-1,2,2,-2,-261,-261,25149,24054,-566,-566,3638,25410,0,0,0,11781,1
A23654,400000,0,0,0,1,-2,-2,-2,-2,-2,-2,3567,1070,3421,49988,6089,10039,1070,3421,49995,6089,10039,0,0
A23655,400000,0,2,0,1,-2,-2,-2,-2,-2,-2,-46,-46,8408,6780,3703,32638,0,8455,7242,3812,32802,3465,1
A23657,400000,0,2,0,1,1,2,0,0,0,0,229836,224100,227366,236198,237316,242321,0,8960,12610,8489,8827,19071,0
A23658,1000000,0,0,0,1,0,0,0,0,0,0,530639,514497,376133,303610,293206,282957,26512,18480,10517,8316,8191,8926,0
